,Datesk,Item_Name,Date,Price
201905,20120829,Tomoto,29-08-2012,14.0
202167,20120830,Tomoto,30-08-2012,13.0
202498,20120831,Tomoto,31-08-2012,12.0
202832,20120901,Tomoto,1/9/2012,11.0
203259,20120902,Tomoto,2/9/2012,
203498,20120903,Tomoto,3/9/2012,11.0
203830,20120904,Tomoto,4/9/2012,16.0
204164,20120905,Tomoto,5/9/2012,15.0
204496,20120906,Tomoto,6/9/2012,13.0
204830,20120907,Tomoto,7/9/2012,13.0
205162,20120908,Tomoto,8/9/2012,13.0
205528,20120909,Tomoto,9/9/2012,
205828,20120910,Tomoto,10/9/2012,11.0
206162,20120911,Tomoto,11/9/2012,11.0
206494,20120912,Tomoto,12/9/2012,10.0
206828,20120913,Tomoto,13-09-2012,10.0
207160,20120914,Tomoto,14-09-2012,10.0
207494,20120915,Tomoto,15-09-2012,10.0
207826,20120916,Tomoto,16-09-2012,
208162,20120917,Tomoto,17-09-2012,11.0
208492,20120918,Tomoto,18-09-2012,10.0
208826,20120919,Tomoto,19-09-2012,10.0
209158,20120920,Tomoto,20-09-2012,
209685,20120921,Tomoto,21-09-2012,
209824,20120922,Tomoto,22-09-2012,11.0
210303,20120923,Tomoto,23-09-2012,
210490,20120924,Tomoto,24-09-2012,10.0
210823,20120925,Tomoto,25-09-2012,9.0
211156,20120926,Tomoto,26-09-2012,10.0
211489,20120927,Tomoto,27-09-2012,10.0
211822,20120928,Tomoto,28-09-2012,10.0
212238,20120929,Tomoto,29-09-2012,9.0
212488,20120930,Tomoto,30-09-2012,
212821,20121001,Tomoto,1/10/2012,8.0
213204,20121002,Tomoto,2/10/2012,8.0
213775,20121003,Tomoto,3/10/2012,8.0
213820,20121004,Tomoto,4/10/2012,8.0
214153,20121005,Tomoto,5/10/2012,8.0
214618,20121006,Tomoto,6/10/2012,
214819,20121007,Tomoto,7/10/2012,
215152,20121008,Tomoto,8/10/2012,11.0
215485,20121009,Tomoto,9/10/2012,12.0
215974,20121010,Tomoto,10/10/2012,12.0
216151,20121011,Tomoto,11/10/2012,11.0
216484,20121012,Tomoto,12/10/2012,10.0
216817,20121013,Tomoto,13-10-2012,9.0
217150,20121014,Tomoto,14-10-2012,
217483,20121015,Tomoto,15-10-2012,9.0
217816,20121016,Tomoto,16-10-2012,12.0
218354,20121017,Tomoto,17-10-2012,12.0
218482,20121018,Tomoto,18-10-2012,10.0
219092,20121019,Tomoto,19-10-2012,8.0
219148,20121020,Tomoto,20-10-2012,9.0
219481,20121021,Tomoto,21-10-2012,
219814,20121022,Tomoto,22-10-2012,9.0
220147,20121023,Tomoto,23-10-2012,9.0
220451,20121024,Tomoto,24-10-2012,
220813,20121025,Tomoto,25-10-2012,9.0
221146,20121026,Tomoto,26-10-2012,10.0
221479,20121027,Tomoto,27-10-2012,10.0
221812,20121028,Tomoto,28-10-2012,
222145,20121029,Tomoto,29-10-2012,11.0
222592,20121030,Tomoto,30-10-2012,12.0
222894,20121031,Tomoto,31-10-2012,12.0
223144,20121101,Tomoto,1/11/2012,12.0
223477,20121102,Tomoto,2/11/2012,
224010,20121103,Tomoto,3/11/2012,19.0
224152,20121104,Tomoto,4/11/2012,
224477,20121105,Tomoto,5/11/2012,16.0
224916,20121106,Tomoto,6/11/2012,16.0
225143,20121107,Tomoto,7/11/2012,19.0
225475,20121108,Tomoto,8/11/2012,19.0
225809,20121109,Tomoto,9/11/2012,15.0
226141,20121110,Tomoto,10/11/2012,15.0
226532,20121111,Tomoto,11/11/2012,
226807,20121112,Tomoto,12/11/2012,15.0
227380,20121113,Tomoto,13-11-2012,14.0
227473,20121114,Tomoto,14-11-2012,14.0
227807,20121115,Tomoto,15-11-2012,14.0
228139,20121116,Tomoto,16-11-2012,15.0
228451,20121117,Tomoto,17-11-2012,15.0
228878,20121118,Tomoto,18-11-2012,
229212,20121119,Tomoto,19-11-2012,14.0
229544,20121120,Tomoto,20-11-2012,18.0
229878,20121121,Tomoto,21-11-2012,20.0
230210,20121122,Tomoto,22-11-2012,20.0
230544,20121123,Tomoto,23-11-2012,22.0
230832,20121124,Tomoto,24-11-2012,22.0
231365,20121125,Tomoto,25-11-2012,
231542,20121126,Tomoto,26-11-2012,19.0
231876,20121127,Tomoto,27-11-2012,18.0
232208,20121128,Tomoto,28-11-2012,16.0
232542,20121129,Tomoto,29-11-2012,15.0
232981,20121130,Tomoto,30-11-2012,15.0
233208,20121201,Tomoto,1/12/2012,14.0
233541,20121202,Tomoto,2/12/2012,
233875,20121203,Tomoto,3/12/2012,17.0
234207,20121204,Tomoto,4/12/2012,21.0
234542,20121205,Tomoto,5/12/2012,21.0
234874,20121206,Tomoto,6/12/2012,20.0
235360,20121207,Tomoto,7/12/2012,19.0
235540,20121208,Tomoto,8/12/2012,20.0
235874,20121209,Tomoto,9/12/2012,
236206,20121210,Tomoto,10/12/2012,20.0
236669,20121211,Tomoto,11/12/2012,21.0
236872,20121212,Tomoto,12/12/2012,21.0
237350,20121213,Tomoto,13-12-2012,22.0
237538,20121214,Tomoto,14-12-2012,22.0
237872,20121215,Tomoto,15-12-2012,20.0
238143,20121216,Tomoto,16-12-2012,
238568,20121217,Tomoto,17-12-2012,19.0
238870,20121218,Tomoto,18-12-2012,20.0
239204,20121219,Tomoto,19-12-2012,19.0
239536,20121220,Tomoto,20-12-2012,18.0
239870,20121221,Tomoto,21-12-2012,15.0
240297,20121222,Tomoto,22-12-2012,14.0
240536,20121223,Tomoto,23-12-2012,
240868,20121224,Tomoto,24-12-2012,19.0
241202,20121225,Tomoto,25-12-2012,19.0
241630,20121226,Tomoto,26-12-2012,18.0
241868,20121227,Tomoto,27-12-2012,
242341,20121228,Tomoto,28-12-2012,16.0
242535,20121229,Tomoto,29-12-2012,17.0
242848,20121230,Tomoto,30-12-2012,
243201,20121231,Tomoto,31-12-2012,17.0
243498,20130101,Tomoto,1/1/2013,17.0
243814,20130102,Tomoto,2/1/2013,16.0
244164,20130103,Tomoto,3/1/2013,15.0
244480,20130104,Tomoto,4/1/2013,15.0
244844,20130105,Tomoto,5/1/2013,18.0
245146,20130106,Tomoto,6/1/2013,
245496,20130107,Tomoto,7/1/2013,20.0
245812,20130108,Tomoto,8/1/2013,20.0
246161,20130109,Tomoto,9/1/2013,20.0
246478,20130110,Tomoto,10/1/2013,19.0
246827,20130111,Tomoto,11/1/2013,18.0
247140,20130112,Tomoto,12/1/2013,18.0
247493,20130113,Tomoto,13/01/2013,15.0
247810,20130114,Tomoto,14/01/2013,14.0
248159,20130115,Tomoto,15/01/2013,14.0
248508,20130116,Tomoto,16/01/2013,19.0
248825,20130117,Tomoto,17/01/2013,19.0
249142,20130118,Tomoto,18/01/2013,19.0
249490,20130119,Tomoto,19/01/2013,19.0
249807,20130120,Tomoto,20/01/2013,
250155,20130121,Tomoto,21/01/2013,19.0
250473,20130122,Tomoto,22/01/2013,18.0
250888,20130123,Tomoto,23/01/2013,18.0
251140,20130124,Tomoto,24/01/2013,17.0
251488,20130125,Tomoto,25/01/2013,17.0
251806,20130126,Tomoto,26/01/2013,17.0
252154,20130127,Tomoto,27/01/2013,
252472,20130128,Tomoto,28/01/2013,17.0
252820,20130129,Tomoto,29/01/2013,17.0
253174,20130130,Tomoto,30/01/2013,16.0
253486,20130131,Tomoto,31/01/2013,16.0
253804,20130201,Tomoto,1/2/2013,16.0
254153,20130202,Tomoto,2/2/2013,16.0
254470,20130203,Tomoto,3/2/2013,
254819,20130204,Tomoto,4/2/2013,15.0
255095,20130205,Tomoto,5/2/2013,15.0
255485,20130206,Tomoto,6/2/2013,14.0
255802,20130207,Tomoto,7/2/2013,13.0
256152,20130208,Tomoto,8/2/2013,12.0
256468,20130209,Tomoto,9/2/2013,12.0
256818,20130210,Tomoto,10/2/2013,
257134,20130211,Tomoto,11/2/2013,10.0
257421,20130212,Tomoto,12/2/2013,11.0
257801,20130213,Tomoto,13/02/2013,11.0
258149,20130214,Tomoto,14/02/2013,11.0
258466,20130215,Tomoto,15/02/2013,10.0
258814,20130216,Tomoto,16/02/2013,10.0
259121,20130217,Tomoto,17/02/2013,
259639,20130218,Tomoto,18/02/2013,9.0
259798,20130219,Tomoto,19/02/2013,8.0
260146,20130220,Tomoto,20/02/2013,8.0
260561,20130221,Tomoto,21/02/2013,
260812,20130222,Tomoto,22/02/2013,9.0
261130,20130223,Tomoto,23/02/2013,9.0
261456,20130224,Tomoto,24/02/2013,
261796,20130225,Tomoto,25/02/2013,10.0
262144,20130226,Tomoto,26/02/2013,10.0
262462,20130227,Tomoto,27/02/2013,11.0
262810,20130228,Tomoto,28/02/2013,13.0
263127,20130301,Tomoto,1/3/2013,13.0
263475,20130302,Tomoto,2/3/2013,12.0
263942,20130303,Tomoto,3/3/2013,
264141,20130304,Tomoto,4/3/2013,13.0
264459,20130305,Tomoto,5/3/2013,13.0
264807,20130306,Tomoto,6/3/2013,13.0
265365,20130307,Tomoto,7/3/2013,12.0
265474,20130308,Tomoto,8/3/2013,11.0
265792,20130309,Tomoto,9/3/2013,10.0
266257,20130310,Tomoto,10/3/2013,
266458,20130311,Tomoto,11/3/2013,11.0
266805,20130312,Tomoto,12/3/2013,12.0
267124,20130313,Tomoto,13/03/2013,12.0
267470,20130314,Tomoto,14/03/2013,11.0
267912,20130315,Tomoto,15/03/2013,11.0
268136,20130316,Tomoto,16/03/2013,11.0
268510,20130317,Tomoto,17/03/2013,
268802,20130318,Tomoto,18/03/2013,12.0
269121,20130319,Tomoto,19/03/2013,12.0
269468,20130320,Tomoto,20/03/2013,11.0
269762,20130321,Tomoto,21/03/2013,11.0
270134,20130322,Tomoto,22/03/2013,10.0
270453,20130323,Tomoto,23/03/2013,10.0
270800,20130324,Tomoto,24/03/2013,
271119,20130325,Tomoto,25/03/2013,10.0
271712,20130326,Tomoto,26/03/2013,10.0
271807,20130327,Tomoto,27/03/2013,12.0
272280,20130328,Tomoto,28/03/2013,
272450,20130329,Tomoto,29/03/2013,
272855,20130330,Tomoto,30/03/2013,
273293,20130331,Tomoto,31/03/2013,
273463,20130401,Tomoto,1/4/2013,13.0
273782,20130402,Tomoto,2/4/2013,13.0
274128,20130403,Tomoto,3/4/2013,13.0
274448,20130404,Tomoto,4/4/2013,13.0
274794,20130405,Tomoto,5/4/2013,14.0
275114,20130406,Tomoto,6/4/2013,14.0
275461,20130407,Tomoto,7/4/2013,
275752,20130408,Tomoto,8/4/2013,13.0
276057,20130409,Tomoto,9/4/2013,13.0
276446,20130410,Tomoto,10/4/2013,13.0
276793,20130411,Tomoto,11/4/2013,15.0
277112,20130412,Tomoto,12/4/2013,18.0
277460,20130413,Tomoto,13/04/2013,23.0
278008,20130414,Tomoto,14/04/2013,
278126,20130415,Tomoto,15/04/2013,23.0
278445,20130416,Tomoto,16/04/2013,23.0
278792,20130417,Tomoto,17/04/2013,25.0
279111,20130418,Tomoto,18/04/2013,30.0
279458,20130419,Tomoto,19/04/2013,30.0
279768,20130420,Tomoto,20/04/2013,30.0
280124,20130421,Tomoto,21/04/2013,
280405,20130422,Tomoto,22/04/2013,29.0
280790,20130423,Tomoto,23/04/2013,29.0
281109,20130424,Tomoto,24/04/2013,29.0
281456,20130425,Tomoto,25/04/2013,28.0
281861,20130426,Tomoto,26/04/2013,28.0
282122,20130427,Tomoto,27/04/2013,28.0
282672,20130428,Tomoto,28/04/2013,
282788,20130429,Tomoto,29/04/2013,28.0
283107,20130430,Tomoto,30/04/2013,28.0
283454,20130501,Tomoto,1/5/2013,28.0
284019,20130502,Tomoto,2/5/2013,30.0
284120,20130503,Tomoto,3/5/2013,31.0
284440,20130504,Tomoto,4/5/2013,32.0
284915,20130505,Tomoto,5/5/2013,
285106,20130506,Tomoto,6/5/2013,36.0
285453,20130507,Tomoto,7/5/2013,34.0
285772,20130508,Tomoto,8/5/2013,32.0
286119,20130509,Tomoto,9/5/2013,31.0
286438,20130510,Tomoto,10/5/2013,29.0
286785,20130511,Tomoto,11/5/2013,29.0
287104,20130512,Tomoto,12/5/2013,
287451,20130513,Tomoto,13/05/2013,29.0
287770,20130514,Tomoto,14/05/2013,40.0
288117,20130515,Tomoto,15/05/2013,40.0
288403,20130516,Tomoto,16/05/2013,38.0
288783,20130517,Tomoto,17/05/2013,32.0
289102,20130518,Tomoto,18/05/2013,27.0
289474,20130519,Tomoto,19/05/2013,
289769,20130520,Tomoto,20/05/2013,28.0
290067,20130521,Tomoto,21/05/2013,30.0
290435,20130522,Tomoto,22/05/2013,34.0
290782,20130523,Tomoto,23/05/2013,43.0
291101,20130524,Tomoto,24/05/2013,46.0
291448,20130525,Tomoto,25/05/2013,50.0
291839,20130526,Tomoto,26/05/2013,
292114,20130527,Tomoto,27/05/2013,45.0
292433,20130528,Tomoto,28/05/2013,43.0
292780,20130529,Tomoto,29/05/2013,44.0
293284,20130530,Tomoto,30/05/2013,45.0
293605,20130531,Tomoto,31/05/2013,44.0
293765,20130601,Tomoto,1/6/2013,43.0
294233,20130602,Tomoto,2/6/2013,
294431,20130603,Tomoto,3/6/2013,60.0
294778,20130604,Tomoto,4/6/2013,60.0
295097,20130605,Tomoto,5/6/2013,54.0
295444,20130606,Tomoto,6/6/2013,48.0
295892,20130607,Tomoto,7/6/2013,48.0
296112,20130608,Tomoto,8/6/2013,52.0
296488,20130609,Tomoto,9/6/2013,
296776,20130610,Tomoto,10/6/2013,52.0
297326,20130611,Tomoto,11/6/2013,52.0
297674,20130612,Tomoto,12/6/2013,54.0
297761,20130613,Tomoto,13/06/2013,54.0
298108,20130614,Tomoto,14/06/2013,52.0
298427,20130615,Tomoto,15/06/2013,52.0
298774,20130616,Tomoto,16/06/2013,
299093,20130617,Tomoto,17/06/2013,50.0
299440,20130618,Tomoto,18/06/2013,47.0
299704,20130619,Tomoto,19/06/2013,48.0
300106,20130620,Tomoto,20/06/2013,50.0
300425,20130621,Tomoto,21/06/2013,50.0
300772,20130622,Tomoto,22/06/2013,50.0
301185,20130623,Tomoto,23/06/2013,
301438,20130624,Tomoto,24/06/2013,51.0
301757,20130625,Tomoto,25/06/2013,52.0
302104,20130626,Tomoto,26/06/2013,52.0
302422,20130627,Tomoto,27/06/2013,50.0
302770,20130628,Tomoto,28/06/2013,50.0
303265,20130629,Tomoto,29/06/2013,48.0
303436,20130630,Tomoto,30/06/2013,
303754,20130701,Tomoto,1/7/2013,50.0
304103,20130702,Tomoto,2/7/2013,50.0
304433,20130703,Tomoto,3/7/2013,50.0
304761,20130704,Tomoto,4/7/2013,49.0
305086,20130705,Tomoto,5/7/2013,49.0
305435,20130706,Tomoto,6/7/2013,49.0
305752,20130707,Tomoto,7/7/2013,
306351,20130708,Tomoto,8/7/2013,49.0
306515,20130709,Tomoto,9/7/2013,49.0
306981,20130710,Tomoto,10/7/2013,49.0
307083,20130711,Tomoto,11/7/2013,50.0
307433,20130712,Tomoto,12/7/2013,48.0
307749,20130713,Tomoto,13/07/2013,48.0
308099,20130714,Tomoto,14/07/2013,
308677,20130715,Tomoto,15/07/2013,48.0
308765,20130716,Tomoto,16/07/2013,47.0
309081,20130717,Tomoto,17/07/2013,44.0
309431,20130718,Tomoto,18/07/2013,36.0
309747,20130719,Tomoto,19/07/2013,30.0
310041,20130720,Tomoto,20/07/2013,27.0
310414,20130721,Tomoto,21/07/2013,
310764,20130722,Tomoto,22/07/2013,27.0
311080,20130723,Tomoto,23/07/2013,27.0
311430,20130724,Tomoto,24/07/2013,28.0
311746,20130725,Tomoto,25/07/2013,26.0
312096,20130726,Tomoto,26/07/2013,22.0
312404,20130727,Tomoto,27/07/2013,22.0
312762,20130728,Tomoto,28/07/2013,
313191,20130729,Tomoto,29/07/2013,20.0
313427,20130730,Tomoto,30/07/2013,20.0
314005,20130731,Tomoto,31/07/2013,19.0
314240,20130801,Tomoto,1/8/2013,15.0
314410,20130802,Tomoto,2/8/2013,14.0
314760,20130803,Tomoto,3/8/2013,14.0
315076,20130804,Tomoto,4/8/2013,
315426,20130805,Tomoto,5/8/2013,14.0
315742,20130806,Tomoto,6/8/2013,14.0
316092,20130807,Tomoto,7/8/2013,14.0
316540,20130808,Tomoto,8/8/2013,16.0
316758,20130809,Tomoto,9/8/2013,16.0
317074,20130810,Tomoto,10/8/2013,15.0
317622,20130811,Tomoto,11/8/2013,
317865,20130812,Tomoto,12/8/2013,14.0
318083,20130813,Tomoto,13/08/2013,12.0
318625,20130814,Tomoto,14/08/2013,12.0
318954,20130815,Tomoto,15/08/2013,12.0
319291,20130816,Tomoto,16/08/2013,14.0
319621,20130817,Tomoto,17/08/2013,14.0
319958,20130818,Tomoto,18/08/2013,
320288,20130819,Tomoto,19/08/2013,16.0
320624,20130820,Tomoto,20/08/2013,15.0
320952,20130821,Tomoto,21/08/2013,15.0
321289,20130822,Tomoto,22/08/2013,14.0
321654,20130823,Tomoto,23/08/2013,14.0
321955,20130824,Tomoto,24/08/2013,13.0
322284,20130825,Tomoto,25/08/2013,
322621,20130826,Tomoto,26/08/2013,13.0
322949,20130827,Tomoto,27/08/2013,14.0
323094,20130828,Tomoto,28/08/2013,14.0
323615,20130829,Tomoto,29/08/2013,15.0
323953,20130830,Tomoto,30/08/2013,16.0
324281,20130831,Tomoto,31/08/2013,16.0
324487,20130901,Tomoto,1/9/2013,
324947,20130902,Tomoto,2/9/2013,17.0
325285,20130903,Tomoto,3/9/2013,17.0
325428,20130904,Tomoto,4/9/2013,17.0
325951,20130905,Tomoto,5/9/2013,19.0
326305,20130906,Tomoto,6/9/2013,19.0
326617,20130907,Tomoto,7/9/2013,18.0
326945,20130908,Tomoto,8/9/2013,17.0
327283,20130909,Tomoto,9/9/2013,17.0
327611,20130910,Tomoto,10/9/2013,18.0
